,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
168,Tiemoué Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,24,1994,19.1,48,24,16,27,5,29,54,53.7,25,12,4,8,29,77,17,0,Matches
169,Lewis Baker,eng ENG,MF,Düsseldorf,de Bundesliga,24,1995,6.1,8,5,6,2,0,2,10,20.0,8,5,2,3,2,10,5,0,Matches
170,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,2,0,Matches
171,Ridle Baku,de GER,"DF,MF",Mainz 05,de Bundesliga,21,1998,26.1,54,31,25,22,7,26,53,49.1,27,45,7,38,42,96,57,0,Matches
172,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,17,12,13,3,1,9,25,36.0,16,15,5,10,26,43,75,3,Matches
173,Keita Baldé,sn SEN,"FW,MF",Monaco,fr Ligue 1,24,1995,9.5,6,5,1,1,4,3,9,33.3,6,4,1,3,2,8,7,1,Matches
174,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,26,1993,38.0,62,43,35,17,10,27,47,57.4,20,26,3,23,34,96,83,3,Matches
175,Gareth Bale,wls WAL,"FW,MF",Real Madrid,es La Liga,30,1989,12.1,9,5,5,2,2,3,14,21.4,11,8,2,6,6,15,9,0,Matches
176,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,15,10,4,10,1,9,11,81.8,2,4,1,3,2,17,20,0,Matches
177,Leonardo Balerdi,ar ARG,"DF,MF",Dortmund,de Bundesliga,20,1999,1.5,2,1,1,1,0,2,2,100.0,0,0,0,0,4,6,3,0,Matches
178,Marco Ballarini,it ITA,MF,Udinese,it Serie A,18,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
179,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,18.7,36,25,21,11,4,17,32,53.1,15,10,1,9,24,60,45,0,Matches
180,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,39,1980,4.5,12,6,5,7,0,7,12,58.3,5,6,0,6,1,13,3,0,Matches
181,Mario Balotelli,it ITA,FW,Brescia,it Serie A,28,1990,15.6,2,2,0,2,0,0,2,0.0,2,1,1,0,8,10,22,0,Matches
182,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,10,7,7,1,2,8,15,53.3,7,4,1,3,4,14,18,0,Matches
183,Jonathan Bamba,ci CIV,"FW,MF",Lille,fr Ligue 1,23,1996,21.5,12,6,5,5,2,7,29,24.1,22,19,3,16,16,28,8,2,Matches
184,Éver Banega,ar ARG,MF,Sevilla,es La Liga,31,1988,27.5,43,28,16,18,9,21,70,30.0,49,19,1,18,15,58,5,0,Matches
185,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,47,28,27,19,1,25,36,69.4,11,29,15,14,52,99,92,2,Matches
186,Antonín Barák,cz CZE,"MF,FW",Udinese,it Serie A,24,1994,2.2,5,4,3,0,2,1,5,20.0,4,6,1,5,0,5,4,0,Matches
187,Antonín Barák,cz CZE,MF,Lecce,it Serie A,24,1994,15.2,19,10,9,10,0,6,24,25.0,18,18,1,17,9,28,20,2,Matches
188,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,12,6,10,2,0,7,9,77.8,2,5,2,3,8,20,12,0,Matches
189,Danilo Barbosa,br BRA,"DF,MF",Nice,fr Ligue 1,23,1996,12.5,28,21,17,9,2,13,29,44.8,16,21,6,15,20,48,38,0,Matches
190,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
191,Enis Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,23.5,24,11,7,15,2,8,35,22.9,27,15,4,11,15,39,19,0,Matches
192,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21.0,49,36,16,24,9,24,37,64.9,13,24,11,13,30,79,73,0,Matches
193,Nicolò Barella,it ITA,MF,Inter,it Serie A,22,1997,22.4,36,21,14,15,7,8,37,21.6,29,20,5,15,14,50,14,0,Matches
194,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,30,1989,6.5,15,12,8,5,2,6,23,26.1,17,8,2,6,16,31,15,0,Matches
195,Antonino Barillà,it ITA,MF,Parma,it Serie A,31,1988,18.8,43,31,22,19,2,16,45,35.6,29,26,8,18,17,60,32,0,Matches
196,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,22,1997,3.5,1,1,1,0,0,1,1,100.0,0,3,1,2,0,1,2,0,Matches
197,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,12.3,16,9,6,6,4,5,18,27.8,13,7,2,5,7,23,7,0,Matches
198,Aymen Barkok,ma MAR,"FW,MF",Düsseldorf,de Bundesliga,21,1998,0.9,1,1,0,0,1,0,2,0.0,2,2,0,2,3,4,1,0,Matches
199,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,29,1989,15.0,10,5,3,5,2,3,9,33.3,6,7,2,5,6,16,9,0,Matches
200,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1997,23.1,16,11,7,7,2,5,23,21.7,18,13,3,10,8,24,6,1,Matches
201,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,7.1,7,5,4,2,1,3,6,50.0,3,2,2,0,8,15,22,0,Matches
202,Antonio Barreca,it ITA,"DF,FW",Genoa,it Serie A,24,1995,12.2,10,7,5,3,2,4,5,80.0,1,12,7,5,1,11,22,0,Matches
203,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,10.4,38,21,16,19,3,14,29,48.3,15,18,3,15,9,47,18,1,Matches
204,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,17,2001,4.9,12,9,5,5,2,4,10,40.0,6,3,0,3,3,15,4,0,Matches
205,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,35,1984,1.0,4,3,0,1,3,2,3,66.7,1,1,0,1,0,4,0,0,Matches
206,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,20,1998,15.0,20,13,11,7,2,6,20,30.0,14,15,0,15,5,25,11,0,Matches
207,Musa Barrow,gm GAM,"FW,MF",Atalanta,it Serie A,20,1998,2.1,1,1,0,0,1,1,4,25.0,3,4,0,4,0,1,1,0,Matches
208,Fin Bartels,de GER,"MF,FW",Werder Bremen,de Bundesliga,32,1987,3.8,9,5,4,4,1,3,12,25.0,9,3,1,2,1,10,1,0,Matches
209,Marc Bartra,es ESP,"DF,MF",Betis,es La Liga,28,1991,28.0,62,34,39,23,0,27,54,50.0,27,45,24,21,35,97,127,0,Matches
210,Daniele Baselli,it ITA,MF,Torino,it Serie A,27,1992,14.2,43,23,17,19,7,13,40,32.5,27,20,4,16,25,68,25,0,Matches
211,Chris Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,85,48,58,20,7,48,81,59.3,33,38,15,23,77,162,173,1,Matches
212,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,11.0,26,22,9,16,1,12,27,44.4,15,14,2,12,9,35,12,1,Matches
213,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,6,3,2,4,0,4,4,100.0,0,0,0,0,4,10,14,0,Matches
214,Gil Bastião Dias,pt POR,"MF,DF",Granada,es La Liga,22,1996,4.0,19,14,10,6,3,7,17,41.2,10,4,1,3,3,22,7,0,Matches
215,Gil Bastião Dias,pt POR,"DF,MF",Monaco,fr Ligue 1,22,1996,11.7,53,33,30,21,2,29,58,50.0,29,15,1,14,13,66,22,1,Matches
216,Borja Bastón,es ESP,"MF,FW",Aston Villa,eng Premier League,26,1992,0.2,1,0,0,1,0,0,2,0.0,2,1,0,1,0,1,0,1,Matches
217,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,32,17,14,11,7,15,24,62.5,9,18,9,9,26,58,54,0,Matches
218,Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,9,5,6,3,0,4,11,36.4,7,13,8,5,13,22,26,0,Matches
219,Oliver Batista-Meier,de GER,MF,Bayern Munich,de Bundesliga,18,2001,0.1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Matches
220,Michy Batshuayi,be BEL,FW,Chelsea,eng Premier League,25,1993,2.7,4,1,2,2,0,0,5,0.0,5,1,1,0,0,4,1,0,Matches
221,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,27,1992,15.5,31,24,13,13,5,14,36,38.9,22,13,4,9,19,50,21,0,Matches
222,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30.0,0,0,0,0,0,0,0,,0,1,0,1,3,3,15,0,Matches
223,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,31,1988,19.9,42,21,15,21,6,18,42,42.9,24,37,4,33,20,62,16,1,Matches
224,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,19,1999,16.6,32,17,15,16,1,10,37,27.0,27,25,1,24,8,40,13,0,Matches
225,Noah Joel Sarenren Bazee,ng NGA,FW,Augsburg,de Bundesliga,22,1996,4.2,4,3,0,4,0,1,4,25.0,3,2,1,1,5,9,4,0,Matches
226,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,25,1994,23.4,27,15,9,13,5,8,23,34.8,15,25,4,21,11,38,25,0,Matches
227,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23,1996,24.6,56,25,34,19,3,26,46,56.5,20,40,20,20,45,101,77,0,Matches
228,Sheraldo Becker,sr SUR,"MF,FW",Union Berlin,de Bundesliga,24,1995,6.0,2,1,2,0,0,1,3,33.3,2,1,0,1,0,2,1,0,Matches
229,Timo Becker,de GER,"DF,MF",Schalke 04,de Bundesliga,22,1997,3.7,10,9,3,6,1,5,9,55.6,4,6,1,5,3,13,8,0,Matches
230,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,65,38,41,18,6,31,61,50.8,30,44,23,21,77,142,198,4,Matches
231,Asmir Begović,ba BIH,GK,Milan,it Serie A,32,1987,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
232,Valon Behrami,ch SUI,MF,Genoa,it Serie A,34,1985,12.3,34,26,13,17,4,8,32,25.0,24,25,10,15,9,43,16,0,Matches
233,Maximilian Beier,de GER,FW,Hoffenheim,de Bundesliga,16,2002,1.2,5,2,0,1,4,1,2,50.0,1,2,0,2,0,5,0,0,Matches
234,Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,13,7,10,2,1,4,8,50.0,4,8,3,5,15,28,15,0,Matches
235,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,27,1992,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,Matches
236,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,25,1994,20.2,44,24,17,17,10,10,28,35.7,18,25,5,20,53,97,21,2,Matches
237,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
238,Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
239,Karim Bellarabi,de GER,"FW,DF",Leverkusen,de Bundesliga,29,1990,15.8,19,11,9,7,3,9,28,32.1,19,16,0,16,10,29,4,0,Matches
240,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,21,1998,16.6,40,27,18,19,3,13,21,61.9,8,16,3,13,22,62,6,0,Matches
241,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,24,1995,12.9,20,13,7,11,2,11,29,37.9,18,20,4,16,19,39,27,1,Matches
242,Andrea Belotti,it ITA,FW,Torino,it Serie A,25,1993,33.4,29,16,7,17,5,5,31,16.1,26,23,5,18,5,34,20,1,Matches
243,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,20,1999,20.3,31,19,15,12,4,11,35,31.4,24,14,1,13,14,45,17,0,Matches
244,Sami Ben Amar,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,0.2,1,1,0,0,1,1,1,100.0,0,1,0,1,1,2,0,0,Matches
245,Hatem Ben Arfa,fr FRA,"MF,FW",Valladolid,es La Liga,32,1987,1.8,0,0,0,0,0,0,4,0.0,4,1,0,1,0,0,0,0,Matches
246,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,28,1990,24.0,22,16,2,12,8,8,19,42.1,11,12,0,12,4,26,1,0,Matches
247,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,24,1994,10.9,18,12,9,5,4,10,24,41.7,14,11,1,10,4,22,9,0,Matches
248,Cristian Benavente,pe PER,"MF,FW",Nantes,fr Ligue 1,25,1994,3.9,8,5,2,5,1,2,8,25.0,6,1,0,1,3,11,0,0,Matches
249,Lars Bender,de GER,"DF,MF",Leverkusen,de Bundesliga,30,1989,15.3,42,26,17,20,5,19,38,50.0,19,32,6,26,24,66,30,0,Matches
250,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,53,34,29,17,7,23,48,47.9,25,42,13,29,67,120,88,2,Matches
251,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,29,1990,23.3,12,9,0,9,3,3,18,16.7,15,15,2,13,3,15,23,1,Matches
252,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,21,1997,10.0,15,8,3,5,7,6,19,31.6,13,6,2,4,8,23,3,1,Matches
253,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,26,1993,26.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,8,0,Matches
254,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,40,25,23,11,6,16,43,37.2,27,14,5,9,29,69,58,1,Matches
255,Bilal Benkhedim,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,18,2001,1.5,3,3,1,1,1,1,4,25.0,3,1,0,1,1,4,0,0,Matches
256,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,21,1997,27.6,67,47,21,34,12,29,73,39.7,44,25,7,18,54,121,15,2,Matches
257,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,4,2,4,0,0,2,6,33.3,4,14,8,6,9,13,29,0,Matches
258,Ryan Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,5,4,3,2,0,4,6,66.7,2,3,1,2,7,12,8,0,Matches
259,Keanan Bennetts,eng ENG,MF,M'Gladbach,de Bundesliga,20,1999,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
260,Yassine Benrahou,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,20,1999,1.9,3,0,1,1,1,2,5,40.0,3,1,0,1,2,5,1,0,Matches
261,Yassine Benrahou,fr FRA,"MF,FW",Nîmes,fr Ligue 1,20,1999,8.5,13,8,3,3,7,5,16,31.3,11,1,0,1,2,15,0,0,Matches
262,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,33,17,17,12,4,18,31,58.1,13,24,4,20,38,71,49,0,Matches
263,Nabil Bentaleb,dz ALG,MF,Newcastle Utd,eng Premier League,24,1994,8.3,23,13,14,9,0,7,25,28.0,18,9,2,7,19,42,9,1,Matches
264,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,22,1997,24.4,58,32,27,18,13,31,66,47.0,35,44,9,35,32,90,34,1,Matches
265,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,28,1990,14.0,9,5,1,6,2,0,10,0.0,10,11,4,7,4,13,28,1,Matches
266,Romario Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,2,2,1,1,0,2,3,66.7,1,1,0,1,0,2,2,0,Matches
267,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,31,1987,34.9,18,8,3,11,4,2,16,12.5,14,16,4,12,7,25,30,1,Matches
268,Yassine Benzia,dz ALG,MF,Dijon,fr Ligue 1,24,1994,1.9,3,2,2,1,0,1,6,16.7,5,4,2,2,3,6,1,0,Matches
269,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,24,1994,27.7,32,16,19,8,5,13,59,22.0,46,31,3,28,33,65,27,0,Matches
270,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,29,1990,31.7,48,35,32,15,1,21,40,52.5,19,26,4,22,30,78,73,1,Matches
271,Álex Berenguer,es ESP,"MF,DF",Torino,it Serie A,24,1995,20.3,20,6,6,13,1,8,33,24.2,25,17,1,16,18,38,17,0,Matches
272,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,27,1992,26.7,53,35,25,23,5,26,52,50.0,26,38,16,22,35,88,88,1,Matches
273,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,28,1990,6.9,4,2,2,2,0,1,8,12.5,7,8,1,7,7,11,9,0,Matches
274,Markel Bergara,es ESP,MF,Getafe,es La Liga,33,1986,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
275,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,21,1998,10.5,22,15,3,14,5,5,10,50.0,5,15,1,14,10,32,16,0,Matches
276,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,21,1997,7.8,10,6,3,6,1,4,12,33.3,8,12,0,12,1,11,5,0,Matches
277,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,28,1991,4.6,3,2,0,2,1,0,5,0.0,5,2,0,2,4,7,2,0,Matches
278,Etrit Berisha,al ALB,GK,SPAL,it Serie A,30,1989,26.0,3,2,3,0,0,2,3,66.7,1,0,0,0,1,4,9,0,Matches
279,Valon Berisha,xk KVX,MF,Lazio,it Serie A,26,1993,0.4,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
280,Valon Berisha,xk KVX,MF,Düsseldorf,de Bundesliga,26,1993,10.5,14,9,3,8,3,6,21,28.6,15,4,1,3,9,23,8,0,Matches
281,Sergio Bermejo,es ESP,"MF,FW",Celta Vigo,es La Liga,21,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
282,Bernard,br BRA,"MF,FW",Everton,eng Premier League,26,1992,14.2,32,22,12,14,6,13,44,29.5,31,22,2,20,16,48,7,0,Matches
283,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,25,1994,17.5,13,5,4,5,4,5,25,20.0,20,11,0,11,13,26,12,1,Matches
284,Bernardo,br BRA,"DF,MF",Brighton,eng Premier League,24,1995,7.5,27,16,12,9,6,13,17,76.5,4,7,3,4,6,33,24,0,Matches
285,Paul Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,22,1997,24.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,1,Matches
286,Juan Bernat,es ESP,"DF,MF",Paris S-G,fr Ligue 1,26,1993,15.4,42,27,19,16,7,20,51,39.2,31,13,1,12,10,52,26,0,Matches
287,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,21,1998,2.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
288,Andrea Bertolacci,it ITA,MF,Sampdoria,it Serie A,28,1991,5.9,7,4,2,3,2,1,8,12.5,7,4,1,3,2,9,13,0,Matches
289,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,29,1989,30.5,47,29,22,15,10,26,58,44.8,32,27,12,15,37,84,31,1,Matches
290,Muhamed Bešić,ba BIH,MF,Sheffield Utd,eng Premier League,26,1992,2.8,8,6,4,4,0,2,5,40.0,3,4,0,4,1,9,6,0,Matches
291,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,19,2000,1.2,3,1,3,0,0,0,1,0.0,1,4,2,2,1,4,4,0,Matches
292,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,29,1990,13.1,7,3,5,2,0,4,11,36.4,7,14,8,6,25,32,64,2,Matches
293,Pedro Bigas,es ESP,DF,Eibar,es La Liga,28,1990,19.7,18,9,11,7,0,9,19,47.4,10,16,10,6,36,54,82,0,Matches
294,Lucas Biglia,ar ARG,MF,Milan,it Serie A,33,1986,7.6,13,7,7,6,0,4,15,26.7,11,12,4,8,7,20,10,1,Matches
295,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,17,2001,5.0,3,3,1,0,2,0,0,,0,6,0,6,1,4,1,0,Matches
296,Philip Billing,dk DEN,MF,Bournemouth,eng Premier League,23,1996,28.1,72,46,30,37,5,17,65,26.2,48,59,16,43,66,138,97,1,Matches
297,Cristiano Biraghi,it ITA,DF,Inter,it Serie A,26,1992,17.5,22,6,10,8,4,10,24,41.7,14,21,7,14,13,35,41,0,Matches
298,Davide Biraschi,it ITA,DF,Genoa,it Serie A,25,1994,21.9,32,17,17,13,2,15,26,57.7,11,22,12,10,34,66,69,0,Matches
299,Valter Birsa,si SVN,"MF,FW",Cagliari,it Serie A,32,1986,4.8,10,6,3,6,1,7,21,33.3,14,6,1,5,4,14,3,0,Matches
300,Dimitri Bisoli,it ITA,MF,Brescia,it Serie A,25,1994,23.9,64,35,34,20,10,30,49,61.2,19,41,7,34,25,89,49,0,Matches
301,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,22,1996,14.0,49,38,24,22,3,17,40,42.5,23,18,2,16,21,70,23,0,Matches
302,Leonardo Bittencourt,de GER,MF,Hoffenheim,de Bundesliga,25,1993,0.0,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
303,Leonardo Bittencourt,de GER,"FW,MF",Werder Bremen,de Bundesliga,25,1993,21.0,52,28,23,18,11,9,51,17.6,42,20,3,17,12,64,14,0,Matches
304,Birkir Bjarnason,is ISL,"MF,FW",Brescia,it Serie A,31,1988,8.9,5,3,1,3,1,2,13,15.4,11,9,4,5,5,10,4,0,Matches
305,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,24,1995,32.9,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,14,1,Matches
306,Ludovic Blas,fr FRA,"FW,MF",Nantes,fr Ligue 1,21,1997,20.5,26,18,7,15,4,5,26,19.2,21,17,1,16,14,40,11,0,Matches
307,Pablo de Blasis,ar ARG,"DF,MF",Eibar,es La Liga,31,1988,17.8,41,32,22,13,6,30,63,47.6,33,13,0,13,24,65,21,0,Matches
308,Alejandro Blesa,es ESP,MF,Levante,es La Liga,17,2002,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
309,Alexis Blin,fr FRA,MF,Amiens,fr Ligue 1,22,1996,20.5,39,25,18,15,6,20,61,32.8,41,25,6,19,16,55,49,0,Matches
310,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,30,1988,20.0,21,14,9,12,0,11,22,50.0,11,15,11,4,33,54,58,1,Matches
311,Kevin-Prince Boateng,gh GHA,FW,Fiorentina,it Serie A,32,1987,6.7,3,1,0,2,1,2,8,25.0,6,3,0,3,1,4,7,0,Matches
312,Antonin Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,23,1995,2.0,4,3,1,3,0,3,3,100.0,0,1,0,1,1,5,0,0,Matches
313,Antonin Bobichon,fr FRA,MF,Angers,fr Ligue 1,23,1995,7.2,9,4,4,5,0,2,19,10.5,17,7,0,7,7,16,4,0,Matches
314,Salvatore Bocchetti,it ITA,DF,Hellas Verona,it Serie A,32,1986,3.4,5,3,3,2,0,2,3,66.7,1,2,2,0,17,22,23,0,Matches
315,Mathieu Bodmer,fr FRA,"MF,FW",Amiens,fr Ligue 1,36,1982,1.0,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0,Matches
316,Adam Bodzek,de GER,MF,Düsseldorf,de Bundesliga,33,1985,22.4,42,26,21,20,1,14,46,30.4,32,34,11,23,25,67,39,0,Matches
317,Jean-Paul Boëtius,nl NED,MF,Mainz 05,de Bundesliga,25,1994,25.2,63,33,21,31,11,20,57,35.1,37,38,1,37,26,89,6,0,Matches
318,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,18,2000,1.9,6,4,3,1,2,4,8,50.0,4,0,0,0,2,8,5,0,Matches
319,Jeremie Boga,ci CIV,FW,Sassuolo,it Serie A,22,1997,27.9,12,7,3,8,1,6,20,30.0,14,24,0,24,3,15,4,0,Matches
320,Melayro Bogarde,nl NED,DF,Hoffenheim,de Bundesliga,17,2002,0.6,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,3,0,Matches
321,Quentin Boisgard,fr FRA,"MF,FW",Toulouse,fr Ligue 1,22,1997,12.7,31,19,10,14,7,14,35,40.0,21,11,0,11,12,43,4,1,Matches
322,Willy Boly,ci CIV,DF,Wolves,eng Premier League,28,1991,22.0,57,33,36,21,0,25,43,58.1,18,28,11,17,39,96,108,3,Matches
323,Giacomo Bonaventura,it ITA,"MF,FW",Milan,it Serie A,29,1989,14.9,16,9,5,6,5,5,17,29.4,12,8,3,5,7,23,10,0,Matches
324,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,22,1997,8.3,7,5,1,4,2,0,7,0.0,7,3,0,3,5,12,2,0,Matches
325,Gaëtan Bong,cm CMR,"DF,MF",Brighton,eng Premier League,31,1988,0.7,1,0,0,0,1,0,0,,0,1,1,0,0,1,0,0,Matches
326,Kevin Bonifazi,it ITA,DF,Torino,it Serie A,23,1996,2.7,9,8,6,3,0,5,6,83.3,1,3,2,1,5,14,10,0,Matches
327,Kevin Bonifazi,it ITA,DF,SPAL,it Serie A,23,1996,13.2,16,9,15,1,0,9,18,50.0,9,20,12,8,35,51,50,2,Matches
328,Federico Bonini,it ITA,DF,Bologna,it Serie A,17,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
329,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,32,1987,34.2,28,17,18,8,2,12,17,70.6,5,32,29,3,31,59,94,2,Matches
330,Fabio Borini,it ITA,"MF,FW",Hellas Verona,it Serie A,28,1991,9.0,2,1,2,0,0,0,4,0.0,4,3,0,3,13,15,6,0,Matches
331,Fabio Borini,it ITA,MF,Milan,it Serie A,28,1991,0.8,2,2,0,0,2,0,2,0.0,2,1,0,1,0,2,3,0,Matches
332,Dennis Borkowski,de GER,FW,RB Leipzig,de Bundesliga,17,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
333,Robin Bormuth,de GER,DF,Düsseldorf,de Bundesliga,23,1995,2.0,2,1,2,0,0,2,3,66.7,1,6,5,1,0,2,12,0,Matches
334,Sebastiaan Bornauw,be BEL,DF,Köln,de Bundesliga,20,1999,27.2,37,24,24,12,1,20,39,51.3,19,32,12,20,42,79,99,0,Matches
335,Brandon Borrello,au AUS,"MF,FW",Freiburg,de Bundesliga,24,1995,3.3,10,4,6,4,0,4,10,40.0,6,7,1,6,1,11,1,0,Matches
336,Gabriel Boschilia,br BRA,"MF,FW",Monaco,fr Ligue 1,23,1996,1.4,3,1,0,3,0,1,5,20.0,4,1,1,0,2,5,2,0,Matches
337,Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,fr Ligue 1,24,1994,22.7,45,34,10,25,10,20,55,36.4,35,30,0,30,10,55,15,0,Matches
