,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
168,Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,eng Premier League,24,1997,15.6,17,10,2,10,5,6,10,60.0,4,18,4,14,4,21,20,0,Matches
169,Yasin Ayari,se SWE,MF,Brighton,eng Premier League,18,2003,0.7,2,2,1,1,0,0,4,0.0,4,1,0,1,0,2,0,0,Matches
170,Mehmet Aydin,de GER,"DF,FW",Schalke 04,de Bundesliga,20,2002,6.3,25,18,14,9,2,11,24,45.8,13,11,0,11,10,35,15,0,Matches
171,André Ayew,gh GHA,"FW,MF",Nott'ham Forest,eng Premier League,32,1989,3.5,5,3,0,4,1,2,4,50.0,2,6,1,5,0,5,7,0,Matches
172,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,30,1991,30.2,66,41,23,20,23,21,53,39.6,32,35,4,31,15,81,31,0,Matches
173,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,27,1994,6.1,10,4,6,4,0,7,7,100.0,0,5,4,1,5,15,26,1,Matches
174,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,30,1991,22.8,66,37,42,15,9,42,85,49.4,43,34,11,23,26,92,52,2,Matches
175,Ayman Azhil,ma MAR,MF,Leverkusen,de Bundesliga,21,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
176,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,de Bundesliga,27,1995,10.3,6,3,1,4,1,1,7,14.3,6,4,0,4,2,8,14,0,Matches
177,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,32,1989,17.0,43,25,23,15,5,22,37,59.5,15,26,5,21,19,62,54,1,Matches
178,Sanoussy Ba,de GER,DF,RB Leipzig,de Bundesliga,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
179,Iddrisu Baba,gh GHA,"MF,DF",Mallorca,es La Liga,26,1996,18.9,31,17,15,16,0,15,32,46.9,17,18,8,10,11,42,39,0,Matches
180,Srđan Babić,rs SRB,DF,Almería,es La Liga,26,1996,33.3,28,18,20,8,0,15,32,46.9,17,34,22,12,29,57,124,1,Matches
181,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,22,2000,16.1,27,20,23,3,1,17,30,56.7,13,21,13,8,23,50,77,0,Matches
182,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,22,2000,1.0,1,1,1,0,0,0,0,,0,0,0,0,1,2,3,0,Matches
183,Édgar Badía,es ESP,GK,Elche,es La Liga,30,1992,36.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,19,3,Matches
184,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,21,2001,10.1,14,8,10,4,0,9,14,64.3,5,5,2,3,16,30,34,1,Matches
185,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,21,2001,9.3,10,8,6,4,0,5,10,50.0,5,9,6,3,17,27,40,1,Matches
186,Alex Baena,es ESP,"MF,FW",Villarreal,es La Liga,21,2001,21.6,30,17,9,15,6,15,45,33.3,30,15,3,12,7,37,16,0,Matches
187,Jaime Báez,uy URU,DF,Cremonese,it Serie A,27,1995,1.1,4,2,3,0,1,3,6,50.0,3,0,0,0,0,4,2,1,Matches
188,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,24,1997,21.9,14,6,6,7,1,5,20,25.0,15,13,0,13,6,20,12,0,Matches
189,Eric Bailly,ci CIV,DF,Marseille,fr Ligue 1,28,1994,6.0,13,10,6,6,1,7,7,100.0,0,15,12,3,12,25,18,1,Matches
190,Dénys Bain,fr FRA,DF,Auxerre,fr Ligue 1,29,1993,1.4,4,3,3,1,0,1,2,50.0,1,2,1,1,2,6,4,0,Matches
191,Brandon Baiye,be BEL,MF,Clermont Foot,fr Ligue 1,21,2000,0.6,3,2,2,1,0,2,3,66.7,1,1,0,1,1,4,3,0,Matches
192,Stefan Bajcetic,es ESP,MF,Liverpool,eng Premier League,17,2004,5.8,9,6,5,3,1,8,27,29.6,19,7,0,7,9,18,4,0,Matches
193,Nedim Bajrami,al ALB,"MF,FW",Empoli,it Serie A,23,1999,10.4,8,4,3,3,2,4,6,66.7,2,5,0,5,7,15,4,0,Matches
194,Nedim Bajrami,al ALB,"FW,MF",Sassuolo,it Serie A,23,1999,9.1,12,7,6,2,4,5,11,45.5,6,9,1,8,7,19,6,0,Matches
195,Cédric Bakambu,cd COD,MF,Marseille,fr Ligue 1,31,1991,0.7,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,0,0,Matches
196,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,27,1994,0.5,5,5,4,1,0,3,3,100.0,0,0,0,0,0,5,0,1,Matches
197,Mitchel Bakker,nl NED,"DF,MF",Leverkusen,de Bundesliga,22,2000,18.4,16,8,9,7,0,6,15,40.0,9,20,2,18,15,31,20,2,Matches
198,Ridle Baku,de GER,"DF,FW",Wolfsburg,de Bundesliga,24,1998,28.7,50,26,29,17,4,32,58,55.2,26,44,6,38,21,71,59,0,Matches
199,Tommaso Baldanzi,it ITA,MF,Empoli,it Serie A,19,2003,19.7,25,12,9,13,3,7,32,21.9,25,21,1,20,2,27,5,0,Matches
200,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,18,2003,27.5,42,30,22,16,4,24,41,58.5,17,25,3,22,12,54,17,1,Matches
201,Thierno Balde,fr FRA,"DF,MF",Troyes,fr Ligue 1,20,2002,23.9,27,14,19,4,4,18,30,60.0,12,15,3,12,23,50,39,0,Matches
202,Carlos Baleba,cm CMR,MF,Lille,fr Ligue 1,18,2004,5.3,13,11,2,9,2,9,14,64.3,5,13,3,10,1,14,3,2,Matches
203,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,34,1988,1.3,4,4,1,2,1,4,4,100.0,0,0,0,0,1,5,2,0,Matches
204,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,23,1999,29.3,57,37,43,12,2,32,45,71.1,13,48,29,19,63,120,91,1,Matches
205,Dominic Ballard,eng ENG,"FW,MF",Southampton,eng Premier League,17,2005,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
206,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,30,1992,35.9,52,29,26,20,6,18,30,60.0,12,26,3,23,25,77,72,1,Matches
207,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,25,1997,5.8,14,9,7,6,1,7,10,70.0,3,11,3,8,2,16,3,0,Matches
208,Folarin Balogun,us USA,FW,Reims,fr Ligue 1,21,2001,33.3,9,5,1,5,3,2,20,10.0,18,20,1,19,3,12,15,0,Matches
209,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,32,1990,15.2,22,12,15,5,2,16,19,84.2,3,7,3,4,18,40,38,0,Matches
210,Jonathan Bamba,ci CIV,FW,Lille,fr Ligue 1,26,1996,30.9,37,17,12,14,11,14,45,31.1,31,36,1,35,22,59,14,0,Matches
211,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,28,1993,16.8,9,6,0,6,3,4,20,20.0,16,12,5,7,5,14,13,0,Matches
212,Lameck Banda,zm ZAM,"FW,MF",Lecce,it Serie A,21,2001,18.2,30,20,13,14,3,15,41,36.6,26,24,2,22,8,38,5,0,Matches
213,Filippo Bandinelli,it ITA,MF,Empoli,it Serie A,27,1995,25.1,55,34,19,26,10,17,45,37.8,28,20,7,13,18,73,40,0,Matches
214,Léo Baptistão,br BRA,"FW,MF",Almería,es La Liga,29,1992,19.2,32,20,13,16,3,13,33,39.4,20,17,2,15,19,51,12,0,Matches
215,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,24,1998,6.9,15,9,6,6,3,7,17,41.2,10,10,2,8,7,22,10,0,Matches
216,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,27,1994,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
217,Antonín Barák,cz CZE,MF,Fiorentina,it Serie A,27,1994,20.0,21,9,5,7,9,6,16,37.5,10,16,2,14,3,24,13,0,Matches
218,Andrea Barberis,it ITA,MF,Monza,it Serie A,28,1993,3.8,7,2,4,3,0,5,11,45.5,6,0,0,0,8,15,1,0,Matches
219,Tommaso Barbieri,it ITA,DF,Juventus,it Serie A,19,2002,1.2,3,3,3,0,0,3,8,37.5,5,3,0,3,0,3,2,0,Matches
220,Bradley Barcola,fr FRA,"FW,MF",Lyon,fr Ligue 1,19,2002,16.0,25,16,8,10,7,8,39,20.5,31,29,0,29,19,44,10,0,Matches
221,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,21,2000,27.3,96,60,61,29,6,59,89,66.3,30,35,4,31,64,160,40,1,Matches
222,Francesco Bardi,it ITA,GK,Bologna,it Serie A,30,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
223,Keidi Bare,al ALB,MF,Espanyol,es La Liga,24,1997,5.6,15,8,7,5,3,7,13,53.8,6,8,2,6,11,26,8,0,Matches
224,Nicolò Barella,it ITA,MF,Inter,it Serie A,25,1997,29.0,49,25,17,26,6,28,53,52.8,25,29,5,24,12,61,12,0,Matches
225,Kike Barja,es ESP,"FW,MF",Osasuna,es La Liga,25,1997,14.6,15,9,6,5,4,8,24,33.3,16,7,0,7,4,19,3,0,Matches
226,Ross Barkley,eng ENG,"MF,FW",Nice,fr Ligue 1,28,1993,10.7,16,9,7,4,5,7,13,53.8,6,7,2,5,8,24,6,0,Matches
227,Aymen Barkok,ma MAR,MF,Mainz 05,de Bundesliga,24,1998,6.5,18,8,10,5,3,5,10,50.0,5,7,0,7,3,21,9,0,Matches
228,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,24,1997,30.1,26,14,8,14,4,14,42,33.3,28,32,1,31,8,34,12,0,Matches
229,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,22,2000,23.8,60,38,19,28,13,22,49,44.9,27,38,13,25,41,101,39,1,Matches
230,Enzo Barrenechea,ar ARG,MF,Juventus,it Serie A,21,2001,1.8,8,3,3,4,1,3,5,60.0,2,3,0,3,2,10,3,0,Matches
231,Ander Barrenetxea,es ESP,"FW,DF",Real Sociedad,es La Liga,20,2001,9.8,21,15,15,6,0,12,28,42.9,16,15,1,14,5,26,7,0,Matches
232,Mickaël Barreto,fr FRA,MF,Ajaccio,fr Ligue 1,31,1991,14.7,32,20,12,17,3,8,45,17.8,37,17,0,17,18,50,11,0,Matches
233,Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,19,2003,8.0,19,10,3,10,6,8,15,53.3,7,12,2,10,9,28,6,1,Matches
234,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,23,1998,21.8,21,4,10,6,5,8,14,57.1,6,25,1,24,1,22,7,0,Matches
235,Federico Baschirotto,it ITA,DF,Lecce,it Serie A,25,1996,37.0,40,30,35,5,0,22,36,61.1,14,45,29,16,36,76,192,0,Matches
236,Toma Bašić,hr CRO,MF,Lazio,it Serie A,25,1996,5.7,6,4,4,1,1,3,8,37.5,5,9,0,9,7,13,8,0,Matches
237,Alberto Basso,it ITA,MF,Cremonese,it Serie A,18,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
238,Gil Bastião Dias,pt POR,FW,Stuttgart,de Bundesliga,25,1996,4.4,8,6,3,4,1,3,12,25.0,9,7,0,7,2,10,3,0,Matches
239,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,23,1999,24.0,41,20,20,14,7,11,27,40.7,16,27,13,14,24,65,45,0,Matches
240,Simone Bastoni,it ITA,"MF,DF",Spezia,it Serie A,25,1996,13.2,47,24,23,19,5,15,33,45.5,18,20,5,15,8,55,14,0,Matches
241,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,31,1991,7.6,12,5,7,5,0,6,14,42.9,8,16,7,9,5,17,18,0,Matches
242,Maximilian Bauer,de GER,DF,Augsburg,de Bundesliga,22,2000,20.5,31,17,18,12,1,17,34,50.0,17,25,9,16,23,54,79,1,Matches
243,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,32,1990,34.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,1,Matches
244,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,26,1996,6.2,11,6,5,4,2,5,18,27.8,13,12,4,8,2,13,14,0,Matches
245,Julian Baumgartlinger,at AUT,MF,Augsburg,de Bundesliga,34,1988,6.2,15,4,5,6,4,6,19,31.6,13,4,2,2,4,19,15,0,Matches
246,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,22,1999,28.5,36,19,12,17,7,9,52,17.3,43,57,5,52,15,51,19,1,Matches
247,Cyrille Bayala,bf BFA,MF,Ajaccio,fr Ligue 1,26,1996,22.3,53,37,16,20,17,23,47,48.9,24,20,3,17,25,78,21,0,Matches
248,Brian Bayeye,cd COD,DF,Torino,it Serie A,22,2000,0.7,3,0,3,0,0,1,1,100.0,0,1,1,0,1,4,2,0,Matches
249,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Augsburg,de Bundesliga,25,1996,0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
250,Gavin Bazunu,ie IRL,GK,Southampton,eng Premier League,20,2002,32.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,24,2,Matches
251,Bebé,cv CPV,FW,Rayo Vallecano,es La Liga,32,1990,0.7,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,Matches
252,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,28,1994,15.7,19,16,8,7,4,11,17,64.7,6,9,2,7,7,26,15,0,Matches
253,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,26,1996,27.6,70,36,50,17,3,40,53,75.5,13,44,24,20,26,96,68,2,Matches
254,Mads Bech Sørensen,dk DEN,"DF,MF",Brentford,eng Premier League,23,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
255,Julius Beck,dk DEN,MF,Spezia,it Serie A,17,2005,0.1,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,Matches
256,Sheraldo Becker,sr SUR,FW,Union Berlin,de Bundesliga,27,1995,28.4,15,5,1,7,7,2,11,18.2,9,13,1,12,3,18,7,1,Matches
257,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,26,1996,18.6,27,21,20,7,0,12,16,75.0,4,38,27,11,49,76,87,0,Matches
258,Jan Bednarek,pl POL,DF,Aston Villa,eng Premier League,26,1996,1.1,3,3,0,3,0,1,1,100.0,0,3,1,2,2,5,5,0,Matches
259,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,25,1997,1.9,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,1,0,Matches
260,Asmir Begović,ba BIH,GK,Everton,eng Premier League,35,1987,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
261,Yanis Begraoui,ma MAR,"FW,MF",Toulouse,fr Ligue 1,21,2001,0.7,2,0,1,0,1,1,2,50.0,1,0,0,0,1,3,0,0,Matches
262,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,31,1991,17.1,11,7,4,4,3,4,18,22.2,14,18,3,15,5,16,25,0,Matches
263,Alexis Beka Beka,fr FRA,"MF,DF",Nice,fr Ligue 1,21,2001,6.1,16,5,6,9,1,4,15,26.7,11,9,1,8,12,28,6,0,Matches
264,Jérémie Bela,ao ANG,"DF,MF",Clermont Foot,fr Ligue 1,29,1993,8.3,6,4,2,1,3,3,4,75.0,1,10,1,9,9,15,8,0,Matches
265,Reda Belahyane,fr FRA,MF,Nice,fr Ligue 1,18,2004,2.0,8,6,5,3,0,3,5,60.0,2,5,1,4,2,10,0,0,Matches
266,Youcef Belaïli,dz ALG,"MF,FW",Ajaccio,fr Ligue 1,30,1992,12.8,18,10,3,9,6,8,20,40.0,12,10,1,9,5,23,4,0,Matches
267,Youcef Belaïli,dz ALG,"FW,MF",Brest,fr Ligue 1,30,1992,4.0,5,2,3,2,0,2,7,28.6,5,2,0,2,1,6,1,0,Matches
268,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,28,1994,29.5,80,48,35,40,5,44,85,51.8,41,32,6,26,52,132,21,3,Matches
269,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,30,1991,26.6,43,28,32,10,1,22,44,50.0,22,42,15,27,44,87,133,0,Matches
270,Armel Bella Kotchap,de GER,DF,Southampton,eng Premier League,20,2001,20.9,37,17,28,9,0,15,20,75.0,5,29,12,17,44,81,110,0,Matches
271,Raoul Bellanova,it ITA,DF,Inter,it Serie A,22,2000,5.5,14,6,11,2,1,9,14,64.3,5,6,1,5,4,18,14,0,Matches
272,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,32,1990,0.9,2,0,1,1,0,2,3,66.7,1,0,0,0,0,2,0,0,Matches
273,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,24,1998,26.9,47,25,15,21,11,11,25,44.0,14,26,3,23,26,73,22,0,Matches
274,Héctor Bellerín,es ESP,DF,Barcelona,es La Liga,27,1995,1.6,2,0,0,2,0,2,3,66.7,1,2,0,2,3,5,2,0,Matches
275,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,19,2003,29.9,76,42,28,34,14,34,51,66.7,17,51,4,47,35,111,30,0,Matches
276,Jeanuël Belocian,fr FRA,DF,Rennes,fr Ligue 1,17,2005,5.6,10,7,3,5,2,5,9,55.6,4,6,3,3,6,16,11,0,Matches
277,Andrea Belotti,it ITA,FW,Roma,it Serie A,28,1993,12.7,12,5,3,5,4,5,11,45.5,6,11,1,10,3,15,5,0,Matches
278,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,23,1999,31.7,34,22,15,14,5,14,55,25.5,41,29,5,24,53,87,35,2,Matches
279,Eliesse Ben Seghir,fr FRA,"FW,MF",Monaco,fr Ligue 1,17,2005,11.7,18,10,4,12,2,4,12,33.3,8,18,1,17,4,22,1,0,Matches
280,Salim Ben Seghir,fr FRA,MF,Marseille,fr Ligue 1,19,2003,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
281,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,31,1990,23.5,16,9,2,5,9,4,13,30.8,9,15,0,15,4,20,0,0,Matches
282,Marco Benassi,it ITA,DF,Fiorentina,it Serie A,27,1994,1.0,3,3,2,0,1,3,4,75.0,1,0,0,0,1,4,1,0,Matches
283,Marco Benassi,it ITA,MF,Cremonese,it Serie A,27,1994,11.1,26,15,9,11,6,15,24,62.5,9,13,1,12,12,38,19,0,Matches
284,Iker Benito,es ESP,"FW,MF",Osasuna,es La Liga,19,2002,2.0,4,3,0,3,1,2,4,50.0,2,0,0,0,2,6,4,0,Matches
285,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,24,1997,22.3,59,33,26,31,2,30,51,58.8,21,25,7,18,26,85,16,1,Matches
286,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,26,1995,23.0,25,15,11,7,7,11,27,40.7,16,23,1,22,9,34,13,0,Matches
287,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,27,1995,27.6,34,21,21,10,3,26,39,66.7,13,44,14,30,36,70,98,1,Matches
288,Nabil Bentaleb,dz ALG,MF,Angers,fr Ligue 1,27,1994,27.7,74,40,31,35,8,36,61,59.0,25,33,11,22,44,118,29,3,Matches
289,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,25,1997,16.7,45,28,15,21,9,16,28,57.1,12,28,15,13,20,65,22,0,Matches
290,Daniel Bentley,eng ENG,GK,Wolves,eng Premier League,29,1993,2.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,1,Matches
291,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,34,1987,22.6,9,5,2,4,3,2,11,18.2,9,11,0,11,2,11,5,0,Matches
292,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,27,1994,20.7,23,14,8,10,5,9,40,22.5,31,13,0,13,19,42,18,0,Matches
293,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,32,1990,26.7,56,32,28,20,8,35,59,59.3,24,37,12,25,40,96,59,1,Matches
294,Álex Berenguer,es ESP,FW,Athletic Club,es La Liga,27,1995,25.5,58,37,17,25,16,23,60,38.3,37,37,4,33,10,68,6,0,Matches
295,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,30,1992,13.3,28,18,15,11,2,17,26,65.4,9,18,4,14,21,49,25,0,Matches
296,Bartosz Bereszyński,pl POL,DF,Napoli,it Serie A,30,1992,1.8,3,2,1,1,1,2,2,100.0,0,4,0,4,3,6,3,0,Matches
297,Patrick Berg,no NOR,"MF,FW",Lens,fr Ligue 1,24,1997,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Matches
298,Mitchell van Bergen,nl NED,"FW,DF",Reims,fr Ligue 1,22,1999,10.1,18,8,6,7,5,8,20,40.0,12,8,2,6,6,24,11,0,Matches
299,Mergim Berisha,de GER,FW,Augsburg,de Bundesliga,24,1998,18.7,11,6,4,3,4,4,14,28.6,10,16,1,15,0,11,19,0,Matches
300,Quentin Bernard,fr FRA,DF,Auxerre,fr Ligue 1,33,1989,7.0,9,7,4,2,3,7,15,46.7,8,9,1,8,15,24,17,0,Matches
301,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,25,1997,27.0,2,0,2,0,0,2,3,66.7,1,1,0,1,1,3,12,1,Matches
302,Juan Bernat,es ESP,"DF,MF",Paris S-G,fr Ligue 1,29,1993,18.3,32,16,18,9,5,21,39,53.8,18,11,2,9,9,41,22,1,Matches
303,Victor Bernth Kristiansen,dk DEN,DF,Leicester City,eng Premier League,19,2002,9.9,38,23,18,16,4,22,30,73.3,8,16,4,12,3,41,26,1,Matches
304,Jason Berthomier,fr FRA,MF,Clermont Foot,fr Ligue 1,32,1990,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
305,Marco Bertini,it ITA,MF,Lazio,it Serie A,19,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
306,Beto,gw GNB,FW,Udinese,it Serie A,24,1998,23.7,16,9,0,9,7,4,17,23.5,13,18,3,15,6,22,30,0,Matches
307,Owen Bevan,wls WAL,DF,Bournemouth,eng Premier League,18,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
308,Matteo Bianchetti,it ITA,DF,Cremonese,it Serie A,29,1993,23.7,32,19,21,9,2,20,32,62.5,12,31,17,14,20,52,111,0,Matches
309,Alessandro Bianco,it ITA,MF,Fiorentina,it Serie A,19,2002,1.7,5,2,2,3,0,2,3,66.7,1,1,0,1,0,5,0,0,Matches
310,Giulian Biancone,fr FRA,DF,Nott'ham Forest,eng Premier League,22,2000,0.2,2,1,2,0,0,1,1,100.0,0,0,0,0,1,3,0,0,Matches
311,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,32,1990,2.9,8,4,6,1,1,2,6,33.3,4,4,3,1,5,13,14,0,Matches
312,Pedro Bigas,es ESP,DF,Elche,es La Liga,31,1990,22.4,37,20,30,7,0,18,29,62.1,11,25,14,11,33,70,95,0,Matches
313,Jaka Bijol,si SVN,DF,Udinese,it Serie A,23,1999,30.3,39,23,32,7,0,16,27,59.3,11,41,25,16,29,68,165,0,Matches
314,El Bilal Touré,ml MLI,FW,Almería,es La Liga,20,2001,14.0,4,3,2,1,1,0,3,0.0,3,6,1,5,1,5,23,0,Matches
315,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,20,2001,1.0,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,Matches
316,Philip Billing,dk DEN,"MF,FW",Bournemouth,eng Premier League,26,1996,30.7,63,36,21,33,9,11,40,27.5,29,48,8,40,31,94,58,1,Matches
317,Jean-Claude Billong,cm CMR,MF,Clermont Foot,fr Ligue 1,28,1993,0.3,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,Matches
318,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,29,1992,28.3,65,38,29,29,7,32,65,49.2,33,32,7,25,14,79,42,1,Matches
319,Samuele Birindelli,it ITA,DF,Monza,it Serie A,23,1999,15.6,35,19,21,10,4,18,29,62.1,11,28,8,20,16,51,30,0,Matches
320,Veljko Birmančević,rs SRB,"FW,MF",Toulouse,fr Ligue 1,24,1998,4.9,13,7,5,4,4,7,21,33.3,14,12,2,10,7,20,1,0,Matches
321,Tom Bischof,de GER,"MF,FW",Hoffenheim,de Bundesliga,17,2005,3.5,15,10,8,3,4,7,10,70.0,3,5,1,4,1,16,1,0,Matches
322,Yves Bissouma,ml MLI,MF,Tottenham,eng Premier League,25,1996,11.2,16,13,6,6,4,2,7,28.6,5,15,6,9,12,28,10,0,Matches
323,Kristijan Bistrović,hr CRO,MF,Lecce,it Serie A,24,1998,5.1,3,1,3,0,0,0,5,0.0,5,3,0,3,0,3,4,0,Matches
324,Leonardo Bittencourt,de GER,"MF,DF",Werder Bremen,de Bundesliga,28,1993,18.1,53,28,20,25,8,25,62,40.3,37,13,0,13,10,63,15,0,Matches
325,Marco Bizot,nl NED,GK,Brest,fr Ligue 1,31,1991,37.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,24,4,Matches
326,Lautaro Blanco,ar ARG,"DF,MF",Elche,es La Liga,23,1999,9.7,16,9,10,4,2,9,26,34.6,17,8,1,7,2,18,10,1,Matches
327,Rubén Blanco,es ESP,GK,Marseille,fr Ligue 1,27,1995,5.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
328,Ludovic Blas,fr FRA,"MF,FW",Nantes,fr Ligue 1,24,1997,31.3,47,30,17,19,11,17,49,34.7,32,26,1,25,19,66,8,0,Matches
329,Janis Blaswich,de GER,GK,RB Leipzig,de Bundesliga,31,1991,26.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,0,Matches
330,Miha Blažič,si SVN,DF,Angers,fr Ligue 1,29,1993,22.0,8,6,8,0,0,7,15,46.7,8,25,19,6,22,30,80,1,Matches
331,Joaquín Blázquez,ar ARG,GK,Brest,fr Ligue 1,21,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
332,Alexis Blin,fr FRA,MF,Lecce,it Serie A,25,1996,26.4,69,39,27,33,9,38,73,52.1,35,55,15,40,34,103,74,0,Matches
333,Daley Blind,nl NED,"DF,MF",Bayern Munich,de Bundesliga,32,1990,1.5,2,0,2,0,0,0,1,0.0,1,4,2,2,2,4,6,0,Matches
334,Myron Boadu,nl NED,FW,Monaco,fr Ligue 1,21,2001,3.3,3,3,0,2,1,1,7,14.3,6,1,0,1,0,3,1,0,Matches
335,Jérôme Boateng,de GER,DF,Lyon,fr Ligue 1,33,1988,4.8,3,0,2,1,0,2,6,33.3,4,8,5,3,6,9,16,0,Matches
336,Kevin-Prince Boateng,gh GHA,MF,Hertha BSC,de Bundesliga,35,1987,5.2,8,6,4,2,2,3,9,33.3,6,11,3,8,3,11,5,0,Matches
337,Antonin Bobichon,fr FRA,MF,Angers,fr Ligue 1,26,1995,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
