,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
169,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27,1994,2.4,5,4,4,0,1,3,4,75.0,1,4,2,2,3,8,11,0,Matches
170,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,28,1993,2.0,3,3,1,2,0,1,1,100.0,0,3,1,2,3,6,5,0,Matches
171,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,19,2001,5.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
172,Nedim Bajrami,al ALB,"MF,FW",Empoli,it Serie A,22,1999,22.8,21,14,5,13,3,4,14,28.6,10,11,0,11,3,24,8,0,Matches
173,Cédric Bakambu,cd COD,FW,Marseille,fr Ligue 1,30,1991,4.0,2,0,1,0,1,0,3,0.0,3,2,0,2,0,2,1,0,Matches
174,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,3.4,15,9,13,2,0,8,12,66.7,4,5,4,1,12,27,15,0,Matches
175,Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,26,1994,5.6,19,13,9,7,3,5,16,31.3,11,8,1,7,9,28,10,2,Matches
176,Mitchel Bakker,nl NED,DF,Leverkusen,de Bundesliga,21,2000,20.2,33,22,16,12,5,20,34,58.8,14,13,2,11,23,56,42,3,Matches
177,Ridle Baku,de GER,"DF,FW",Wolfsburg,de Bundesliga,23,1998,27.2,62,37,30,24,8,25,65,38.5,40,43,1,42,21,83,52,1,Matches
178,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,18,2002,0.5,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
179,Tommaso Baldanzi,it ITA,FW,Empoli,it Serie A,18,2003,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
180,Alejandro Balde,es ESP,"DF,FW",Barcelona,es La Liga,17,2003,2.1,2,1,1,0,1,0,0,,0,2,2,0,1,3,1,0,Matches
181,Ibrahima Baldé,fr FRA,"FW,MF",Lens,fr Ligue 1,18,2003,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
182,Keita Baldé,sn SEN,FW,Cagliari,it Serie A,26,1995,13.7,8,4,1,5,2,1,10,10.0,9,6,0,6,4,12,6,0,Matches
183,Gareth Bale,wls WAL,FW,Real Madrid,es La Liga,32,1989,3.1,2,1,1,0,1,1,4,25.0,3,2,0,2,2,4,1,0,Matches
184,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,33,1988,22.5,33,24,15,15,3,25,43,58.1,18,27,4,23,21,54,79,0,Matches
185,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,22,1999,10.6,9,6,9,0,0,5,14,35.7,9,11,4,7,19,28,30,0,Matches
186,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,29,1992,35.0,45,22,25,11,9,19,31,61.3,12,24,5,19,39,84,64,0,Matches
187,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,24,1997,5.0,18,14,5,13,0,4,9,44.4,5,6,2,4,3,21,5,0,Matches
188,Folarin Balogun,us USA,FW,Arsenal,eng Premier League,20,2001,0.8,1,1,0,0,1,0,0,,0,1,0,1,0,1,1,0,Matches
189,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,fr Ligue 1,31,1990,5.1,6,5,6,0,0,4,11,36.4,7,5,1,4,9,15,13,0,Matches
190,Jonathan Bamba,ci CIV,"MF,FW",Lille,fr Ligue 1,25,1996,27.0,30,12,13,9,8,13,36,36.1,23,24,1,23,21,51,10,0,Matches
191,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,27,1993,6.2,1,0,0,1,0,0,3,0.0,3,8,2,6,2,3,8,0,Matches
192,Filippo Bandinelli,it ITA,MF,Empoli,it Serie A,26,1995,21.7,33,20,10,17,6,15,31,48.4,16,22,5,17,10,43,37,2,Matches
193,Mattia Bani,it ITA,DF,Genoa,it Serie A,27,1993,13.5,23,13,17,6,0,14,18,77.8,4,19,11,8,20,43,76,0,Matches
194,Simon Banza,cd COD,FW,Lens,fr Ligue 1,24,1996,1.4,2,1,0,0,2,0,2,0.0,2,1,0,1,1,3,2,0,Matches
195,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,23,1998,10.1,14,4,9,4,1,6,15,40.0,9,10,0,10,11,25,12,0,Matches
196,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,it Serie A,26,1994,26.0,18,8,9,8,1,5,17,29.4,12,32,5,27,6,24,26,0,Matches
197,Barbero,es ESP,"FW,MF",Osasuna,es La Liga,22,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
198,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,25,1996,1.0,0,0,0,0,0,0,0,,0,1,1,0,2,2,10,0,Matches
199,Barcia,es ESP,DF,Granada,es La Liga,20,2000,0.8,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,1,Matches
200,Bradley Barcola,fr FRA,"FW,MF",Lyon,fr Ligue 1,18,2002,2.9,7,4,2,3,2,1,8,12.5,7,7,1,6,2,9,1,0,Matches
201,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,20,2000,28.8,59,37,38,17,4,41,63,65.1,22,33,10,23,51,110,56,0,Matches
202,Enis Bardhi,mk MKD,"MF,FW",Levante,es La Liga,26,1995,18.9,29,12,12,14,3,12,35,34.3,23,13,2,11,10,39,7,0,Matches
203,Francesco Bardi,it ITA,GK,Bologna,it Serie A,29,1992,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
204,Keidi Bare,al ALB,MF,Espanyol,es La Liga,23,1997,16.5,27,17,14,12,1,11,31,35.5,20,20,10,10,15,42,26,1,Matches
205,Nicolò Barella,it ITA,MF,Inter,it Serie A,24,1997,32.4,63,42,17,35,11,29,55,52.7,26,26,2,24,21,84,8,2,Matches
206,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,24,1997,9.6,15,11,4,7,4,8,22,36.4,14,10,1,9,9,24,4,0,Matches
207,Ross Barkley,eng ENG,"MF,FW",Chelsea,eng Premier League,27,1993,2.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Matches
208,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,23,1998,1.8,6,2,2,3,1,2,7,28.6,5,4,1,3,5,11,6,0,Matches
209,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,31,1989,9.0,11,2,2,7,2,2,9,22.2,7,8,1,7,2,13,5,0,Matches
210,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,23,1997,23.3,31,16,9,11,11,7,23,30.4,16,24,1,23,5,36,7,0,Matches
211,Antonio Barragán,es ESP,DF,Elche,es La Liga,34,1987,11.3,21,14,13,7,1,11,17,64.7,6,5,3,2,17,38,34,0,Matches
212,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,21,2000,19.9,63,32,23,27,13,29,50,58.0,21,23,6,17,32,95,23,0,Matches
213,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,19,2001,6.1,15,10,9,6,0,8,18,44.4,10,7,0,7,2,17,2,0,Matches
214,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,26,1994,18.1,16,12,10,6,0,8,21,38.1,13,19,7,12,28,44,43,0,Matches
215,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,22,1998,23.7,12,4,4,4,4,6,20,30.0,14,20,1,19,6,18,8,0,Matches
216,Abdourahmane Barry,gn GUI,DF,Greuther Fürth,de Bundesliga,21,2000,2.3,6,4,3,3,0,5,7,71.4,2,5,2,3,4,10,1,0,Matches
217,Marc Bartra,es ESP,DF,Betis,es La Liga,30,1991,22.1,39,14,18,17,4,19,35,54.3,16,39,22,17,33,72,105,1,Matches
218,Daniele Baselli,it ITA,"MF,FW",Torino,it Serie A,29,1992,1.7,3,3,2,0,1,2,6,33.3,4,0,0,0,1,4,2,0,Matches
219,Daniele Baselli,it ITA,MF,Cagliari,it Serie A,29,1992,3.2,6,5,3,1,2,1,5,20.0,4,2,0,2,2,8,5,0,Matches
220,Toma Bašić,hr CRO,MF,Lazio,it Serie A,24,1996,10.9,12,8,3,9,0,5,17,29.4,12,13,4,9,4,16,21,0,Matches
221,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,24,1996,2.3,2,2,1,0,1,0,4,0.0,4,4,1,3,2,4,0,0,Matches
222,Amine Bassi,fr FRA,"MF,FW",Metz,fr Ligue 1,23,1997,2.0,6,3,2,3,1,1,3,33.3,2,5,0,5,0,6,0,0,Matches
223,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,17,2004,2.2,7,4,2,4,1,4,5,80.0,1,1,0,1,3,10,1,0,Matches
224,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,22,1999,25.7,44,25,28,13,3,17,34,50.0,17,22,12,10,35,79,59,1,Matches
225,Simone Bastoni,it ITA,"MF,DF",Spezia,it Serie A,24,1996,25.4,52,34,28,17,7,21,65,32.3,44,38,11,27,30,82,31,0,Matches
226,Lewis Bate,eng ENG,MF,Leeds United,eng Premier League,18,2002,1.6,1,0,0,0,1,0,8,0.0,8,1,0,1,1,2,1,0,Matches
227,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,30,1991,13.1,32,16,13,19,0,15,30,50.0,15,21,10,11,10,42,36,0,Matches
228,Maximilian Bauer,de GER,DF,Greuther Fürth,de Bundesliga,21,2000,18.8,28,15,17,10,1,11,28,39.3,17,24,14,10,29,57,99,0,Matches
229,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,31,1990,33.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,19,1,Matches
230,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,25,1996,24.1,59,28,34,21,4,31,47,66.0,16,27,11,16,37,96,58,0,Matches
231,Julian Baumgartlinger,at AUT,"MF,FW",Leverkusen,de Bundesliga,33,1988,1.0,3,1,2,1,0,1,2,50.0,1,1,0,1,2,5,0,0,Matches
232,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,21,1999,21.0,28,15,14,7,7,13,32,40.6,19,24,3,21,8,36,16,0,Matches
233,Jon Bautista,es ESP,MF,Real Sociedad,es La Liga,26,1995,0.5,3,0,0,3,0,0,1,0.0,1,1,0,1,1,4,1,0,Matches
234,Paul Baysse,fr FRA,"MF,DF",Bordeaux,fr Ligue 1,33,1988,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,Matches
235,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Augsburg,de Bundesliga,24,1996,2.7,5,2,2,2,1,3,4,75.0,1,8,2,6,1,6,4,0,Matches
236,Bebé,cv CPV,FW,Rayo Vallecano,es La Liga,31,1990,9.6,6,5,1,3,2,4,16,25.0,12,18,0,18,3,9,6,0,Matches
237,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,de Bundesliga,27,1994,23.2,22,14,5,12,5,7,21,33.3,14,20,3,17,12,34,25,0,Matches
238,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,25,1996,34.8,81,46,49,30,2,34,60,56.7,26,45,20,25,42,123,89,3,Matches
239,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,22,1999,9.3,8,7,6,2,0,6,7,85.7,1,9,6,3,6,14,25,0,Matches
240,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,26,1995,19.5,9,6,3,4,2,6,18,33.3,12,11,0,11,2,11,4,0,Matches
241,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,25,1996,29.2,32,15,18,13,1,19,33,57.6,14,48,27,21,72,104,141,0,Matches
242,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,24,1997,0.8,6,4,4,1,1,1,2,50.0,1,5,1,4,2,8,1,0,Matches
243,Donny van de Beek,nl NED,MF,Everton,eng Premier League,24,1997,5.4,15,7,8,6,1,6,13,46.2,7,6,2,4,6,21,4,0,Matches
244,Asmir Begović,ba BIH,GK,Everton,eng Premier League,34,1987,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
245,Valon Behrami,ch SUI,"MF,FW",Genoa,it Serie A,36,1985,3.5,3,1,0,2,1,0,7,0.0,7,4,1,3,1,4,4,0,Matches
246,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,30,1991,5.5,3,2,1,1,1,0,4,0.0,4,3,0,3,3,6,7,0,Matches
247,Youcef Belaïli,dz ALG,"MF,FW",Brest,fr Ligue 1,29,1992,9.2,2,1,0,0,2,2,9,22.2,7,5,1,4,7,9,4,0,Matches
248,Vid Belec,si SVN,GK,Salernitana,it Serie A,31,1990,21.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,1,Matches
249,Ishak Belfodil,dz ALG,FW,Hertha BSC,de Bundesliga,29,1992,18.2,9,6,4,4,1,4,8,50.0,4,9,1,8,5,14,16,0,Matches
250,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,27,1994,25.7,46,23,21,21,4,18,39,46.2,21,26,6,20,48,94,30,1,Matches
251,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,29,1991,31.8,54,23,37,16,1,30,63,47.6,33,26,15,11,41,95,112,1,Matches
252,Armel Bella Kotchap,de GER,DF,Bochum,de Bundesliga,19,2001,19.6,34,20,25,9,0,18,28,64.3,10,21,16,5,42,76,84,2,Matches
253,Raoul Bellanova,it ITA,"DF,FW",Cagliari,it Serie A,21,2000,27.7,29,15,14,12,3,6,27,22.2,21,39,8,31,21,50,51,0,Matches
254,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,31,1990,7.6,9,4,4,4,1,3,13,23.1,10,5,0,5,9,18,4,0,Matches
255,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,23,1998,25.9,51,32,21,21,9,17,41,41.5,24,29,4,25,27,78,19,0,Matches
256,Héctor Bellerín,es ESP,DF,Betis,es La Liga,26,1995,22.0,52,32,29,20,3,31,44,70.5,13,11,2,9,23,75,57,1,Matches
257,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,18,2003,31.0,52,34,15,31,6,21,53,39.6,32,50,4,46,42,94,32,0,Matches
258,George Bello,us USA,DF,Arminia,de Bundesliga,19,2002,4.8,7,7,7,0,0,4,4,100.0,0,5,4,1,6,13,11,0,Matches
259,Jeanuël Belocian,fr FRA,DF,Rennes,fr Ligue 1,16,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
260,Andrea Belotti,it ITA,FW,Torino,it Serie A,27,1993,15.2,7,3,2,2,3,3,12,25.0,9,12,4,8,2,9,9,0,Matches
261,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,22,1999,28.9,56,41,27,23,6,28,68,41.2,40,29,5,24,32,88,39,0,Matches
262,Hatem Ben Arfa,fr FRA,"FW,MF",Lille,fr Ligue 1,34,1987,3.5,4,2,2,1,1,2,4,50.0,2,3,0,3,0,4,1,0,Matches
263,Salim Ben Seghir,fr FRA,MF,Marseille,fr Ligue 1,18,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
264,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,30,1990,28.1,18,8,1,11,6,6,15,40.0,9,12,1,11,0,18,1,0,Matches
265,Marco Benassi,it ITA,"DF,MF",Fiorentina,it Serie A,26,1994,1.8,1,0,1,0,0,1,2,50.0,1,3,0,3,3,4,3,0,Matches
266,Marco Benassi,it ITA,MF,Empoli,it Serie A,26,1994,4.2,6,3,3,2,1,1,10,10.0,9,4,0,4,3,9,6,0,Matches
267,Darío Benedetto,ar ARG,"FW,MF",Elche,es La Liga,31,1990,6.6,5,1,2,2,1,3,6,50.0,3,4,0,4,1,6,1,0,Matches
268,Darío Benedetto,ar ARG,"FW,MF",Marseille,fr Ligue 1,31,1990,0.6,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,Matches
269,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,23,1997,2.7,5,3,1,3,1,1,6,16.7,5,5,2,3,2,7,5,0,Matches
270,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,28,1993,37.0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,12,2,Matches
271,Iker Benito,es ESP,"FW,MF",Osasuna,es La Liga,18,2002,1.3,2,1,1,0,1,0,1,0.0,1,2,0,2,0,2,2,0,Matches
272,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,29,1992,0.7,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,1,Matches
273,Pedro Benito,es ESP,FW,Cádiz,es La Liga,21,2000,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
274,Filip Benković,hr CRO,"DF,FW",Udinese,it Serie A,24,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
275,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,23,1997,16.9,44,30,22,15,7,21,50,42.0,29,20,4,16,25,69,15,0,Matches
276,Keanan Bennetts,eng ENG,"FW,DF",M'Gladbach,de Bundesliga,22,1999,0.6,2,0,1,1,0,1,1,100.0,0,1,0,1,0,2,0,0,Matches
277,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,25,1995,24.1,28,17,16,9,3,15,38,39.5,23,17,1,16,9,37,8,0,Matches
278,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,26,1995,22.4,42,30,24,15,3,27,44,61.4,17,33,7,26,39,81,77,1,Matches
279,Nabil Bentaleb,dz ALG,MF,Angers,fr Ligue 1,26,1994,16.8,42,24,15,20,7,16,29,55.2,13,24,9,15,28,70,13,0,Matches
280,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,24,1997,15.1,36,18,14,14,8,16,32,50.0,16,24,9,15,20,56,35,0,Matches
281,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,24,1997,12.8,32,18,11,18,3,7,20,35.0,13,15,2,13,26,58,15,1,Matches
282,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,30,1990,12.7,3,2,1,2,0,2,6,33.3,4,7,3,4,2,5,33,0,Matches
283,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,33,1987,28.8,11,9,5,3,3,2,9,22.2,7,10,0,10,4,15,13,0,Matches
284,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,30,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
285,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,26,1994,31.3,32,19,9,16,7,15,57,26.3,42,39,2,37,31,63,23,0,Matches
286,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,31,1990,11.3,25,11,10,11,4,7,14,50.0,7,19,6,13,13,38,25,0,Matches
287,Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,26,1995,24.1,45,26,23,14,8,11,51,21.6,40,40,2,38,16,61,20,0,Matches
288,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,29,1992,32.7,64,38,34,25,5,37,80,46.3,43,38,12,26,42,106,73,1,Matches
289,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,30,1990,12.2,16,6,7,7,2,5,20,25.0,15,11,2,9,12,28,22,0,Matches
290,Patrick Berg,no NOR,MF,Lens,fr Ligue 1,23,1997,3.4,14,6,6,8,0,0,4,0.0,4,2,1,1,4,18,3,0,Matches
291,Mitchell van Bergen,nl NED,"FW,MF",Reims,fr Ligue 1,21,1999,10.9,8,5,7,0,1,6,15,40.0,9,9,0,9,4,12,7,0,Matches
292,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,23,1997,6.3,3,2,2,1,0,1,10,10.0,9,3,0,3,1,4,8,0,Matches
293,Etrit Berisha,al ALB,GK,Torino,it Serie A,32,1989,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
294,Valon Berisha,xk KVX,"MF,FW",Reims,fr Ligue 1,28,1993,5.1,10,7,2,5,3,2,10,20.0,8,9,0,9,4,14,3,0,Matches
295,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,27,1994,16.4,16,10,7,4,5,6,13,46.2,7,12,4,8,5,21,15,0,Matches
296,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,24,1997,13.0,3,2,3,0,0,3,4,75.0,1,0,0,0,0,3,8,1,Matches
297,Paul Bernardoni,fr FRA,GK,Saint-Étienne,fr Ligue 1,24,1997,19.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14,2,Matches
298,Juan Bernat,es ESP,"DF,MF",Paris S-G,fr Ligue 1,28,1993,10.6,24,14,10,10,4,13,18,72.2,5,8,0,8,8,32,16,0,Matches
299,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,23,1998,9.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,1,Matches
300,Jason Berthomier,fr FRA,MF,Clermont Foot,fr Ligue 1,31,1990,19.2,29,14,5,17,7,12,34,35.3,22,14,2,12,8,37,4,1,Matches
301,Nicolò Bertola,it ITA,"MF,DF",Spezia,it Serie A,18,2003,0.4,3,2,3,0,0,3,4,75.0,1,0,0,0,3,6,1,0,Matches
302,Ryan Bertrand,eng ENG,DF,Leicester City,eng Premier League,31,1989,3.7,8,5,3,4,1,2,5,40.0,3,8,3,5,1,9,7,0,Matches
303,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,28,1993,8.5,7,2,3,3,1,4,15,26.7,11,13,3,10,5,12,11,0,Matches
304,Beto,gw GNB,FW,Udinese,it Serie A,23,1998,24.1,21,6,2,14,5,9,19,47.4,10,16,1,15,5,26,25,1,Matches
305,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,21,2000,15.4,46,27,32,13,1,23,39,59.0,16,18,5,13,15,61,52,2,Matches
306,Giulian Biancone,fr FRA,"DF,MF",Troyes,fr Ligue 1,21,2000,25.5,70,42,44,22,4,40,69,58.0,29,23,8,15,53,123,71,1,Matches
307,Bartosz Białek,pl POL,"FW,DF",Wolfsburg,de Bundesliga,19,2001,2.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,Matches
308,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,31,1990,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
309,Mads Bidstrup,dk DEN,MF,Brentford,eng Premier League,20,2001,0.5,1,0,0,1,0,0,3,0.0,3,0,0,0,1,2,2,0,Matches
310,Pedro Bigas,es ESP,DF,Elche,es La Liga,30,1990,17.2,24,10,16,8,0,9,20,45.0,11,21,16,5,18,42,77,1,Matches
311,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,19,2001,13.3,13,6,4,6,3,2,7,28.6,5,10,3,7,6,19,19,0,Matches
312,Jean-Claude Billong,cm CMR,DF,Clermont Foot,fr Ligue 1,27,1993,10.9,17,8,14,1,2,8,11,72.7,3,9,1,8,10,27,35,0,Matches
313,Luis Binks,eng ENG,DF,Bologna,it Serie A,19,2001,7.2,8,4,7,1,0,4,6,66.7,2,6,5,1,17,25,33,1,Matches
314,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,28,1992,35.0,37,24,17,15,5,22,53,41.5,31,28,10,18,19,56,31,1,Matches
315,Davide Biraschi,it ITA,DF,Genoa,it Serie A,27,1994,10.3,31,16,19,9,3,17,24,70.8,7,16,9,7,16,47,26,0,Matches
316,Tom Bischof,de GER,MF,Hoffenheim,de Bundesliga,16,2005,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
317,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,24,1996,23.5,76,49,35,37,4,21,37,56.8,16,33,3,30,50,126,49,0,Matches
318,Nathan Bitu Mazala,fr FRA,DF,Paris S-G,fr Ligue 1,18,2002,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
319,Marco Bizot,nl NED,GK,Brest,fr Ligue 1,30,1991,38.0,3,1,3,0,0,3,5,60.0,2,1,0,1,0,3,24,1,Matches
320,Bjarki Bjarkason,is ISL,MF,Venezia,it Serie A,21,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
321,Ludovic Blas,fr FRA,"MF,FW",Nantes,fr Ligue 1,23,1997,32.9,33,18,7,20,6,15,44,34.1,29,33,3,30,31,64,6,1,Matches
322,Danny Blum,de GER,FW,Bochum,de Bundesliga,30,1991,3.8,2,1,0,0,2,0,2,0.0,2,4,0,4,2,4,1,0,Matches
323,Myron Boadu,nl NED,FW,Monaco,fr Ligue 1,20,2001,10.7,9,7,2,3,4,1,5,20.0,4,6,0,6,2,11,1,0,Matches
324,Jérôme Boateng,de GER,DF,Lyon,fr Ligue 1,32,1988,18.0,20,15,11,9,0,9,17,52.9,8,20,10,10,20,40,73,0,Matches
325,Kevin-Prince Boateng,gh GHA,"MF,FW",Hertha BSC,de Bundesliga,34,1987,7.7,6,5,1,4,1,3,9,33.3,6,7,2,5,6,12,11,0,Matches
326,Antonin Bobichon,fr FRA,"MF,FW",Angers,fr Ligue 1,25,1995,0.4,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0,Matches
327,Herbert Bockhorn,de GER,DF,Bochum,de Bundesliga,26,1995,9.4,20,14,13,4,3,12,20,60.0,8,10,1,9,14,34,18,0,Matches
328,Jean-Paul Boëtius,nl NED,MF,Mainz 05,de Bundesliga,27,1994,20.0,40,23,18,17,5,22,53,41.5,31,41,3,38,25,65,11,0,Matches
329,Jeremie Boga,ci CIV,"FW,MF",Atalanta,it Serie A,24,1997,8.5,7,3,0,4,3,4,6,66.7,2,6,0,6,1,8,3,1,Matches
330,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,it Serie A,24,1997,7.4,7,4,1,2,4,2,3,66.7,1,3,0,3,2,9,1,1,Matches
331,Luka Bogdan,hr CRO,DF,Salernitana,it Serie A,25,1996,4.4,6,3,6,0,0,4,8,50.0,4,3,2,1,6,12,21,0,Matches
332,Emil Bohinen,no NOR,MF,Salernitana,it Serie A,22,1999,7.8,15,9,4,9,2,10,20,50.0,10,17,3,14,12,27,14,0,Matches
333,Quentin Boisgard,fr FRA,"MF,FW",Lorient,fr Ligue 1,24,1997,10.6,19,11,6,10,3,8,17,47.1,9,15,0,15,6,25,5,0,Matches
334,Charles Boli,fr FRA,"MF,DF",Lens,fr Ligue 1,22,1998,0.4,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0,Matches
335,Willy Boly,ci CIV,DF,Wolves,eng Premier League,30,1991,10.0,25,19,18,7,0,8,15,53.3,7,14,6,8,14,39,35,0,Matches
336,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,31,1989,25.2,33,17,12,16,5,21,46,45.7,25,20,2,18,14,47,9,1,Matches
337,Federico Bonazzoli,it ITA,"FW,MF",Salernitana,it Serie A,24,1997,20.7,24,12,9,8,7,6,25,24.0,19,17,1,16,6,30,7,0,Matches
338,Tarsis Bonga,de GER,"MF,FW",Bochum,de Bundesliga,24,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
